international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_eve_minutes,total_night_minutes,total_intl_minutes,total_intl_calls,number_customer_service_calls,churn
6,6,1.384615385,-0.093883357,0.908990927,1.020759494,1.32,-3.6,-6,0
-6,-6,-6,1.677951636,-1.2554303,0.042531646,-1.2,-4.8,-6,0
-6,-6,-6,2.114935989,-0.011547979,-0.358481013,-1.38,-3.6,-4.666666667,0
-6,-6,-6,-1.322901849,1.159747044,-0.467848101,0,-3,-3.333333333,0
-6,-6,-6,-1.135135135,-0.1897168,-0.24,-1.08,-4.2,-3.333333333,0
-6,-6,-6,-1.138549075,-1.836128677,2.330126582,-3.24,-3.6,-4.666666667,0
-6,6,-1.153846154,-0.981507824,0.509760792,2.123544304,-0.78,-4.2,-3.333333333,0
-6,-6,-6,1.520910384,0.222711026,2.457721519,0.36,-3.6,-4.666666667,0
-6,-6,-6,-0.906401138,2.601594721,0.106329114,-1.14,-4.8,-4.666666667,0
-6,-6,-6,0.978093883,-1.463293924,0.865822785,0,-3.6,-6,0
-6,-6,-6,1.401422475,0.839703052,0.944810127,-2.64,-4.8,-4.666666667,0
-6,6,0.461538462,4.514935989,2.175969205,-1.354936709,-1.56,-4.2,-4.666666667,0
-6,-6,-6,-4.019914651,-3.772889744,-0.352405063,0.9,-4.2,-6,0
-6,-6,-6,-0.087055477,1.793236184,1.29721519,1.08,-2.4,-3.333333333,0
-6,6,-1.615384615,1.179516358,1.978003849,0.552911392,1.86,-4.2,-0.666666667,0
-6,6,-0.461538462,-3.989189189,4.079736046,-1.172658228,1.26,-2.4,-6,0
-6,-6,-6,2.084210526,-0.486664834,2.512405063,-0.18,-4.2,-2,0
-6,-6,-6,1.814509246,-0.69782788,0.170126582,1.5,-4.8,-6,0
-6,6,1.384615385,-2.92745377,3.116304647,-0.373670886,-0.84,-2.4,-3.333333333,1
-6,-6,-6,-0.991749644,-2.496013198,0.006075949,0.66,-3.6,-3.333333333,0
-6,-6,-6,2.101280228,-0.918889194,1.2,0.72,-2.4,-4.666666667,0
6,-6,-6,-0.442105263,1.575474292,4.107341772,2.16,-4.2,-6,1
-6,6,-1.384615385,0.380654339,2.456420126,4.168101266,-0.66,-4.8,-4.666666667,0
-6,-6,-6,-3.06059744,2.571899918,-1.503797468,-0.54,-0.6,-3.333333333,0
-6,-6,-6,1.247795164,1.106956283,-0.325063291,0.78,-4.8,-3.333333333,0
-6,-6,-6,-0.844950213,-2.020896343,-1.357974684,-0.48,-4.8,-3.333333333,0
-6,-6,-6,-0.585490754,-1.697552928,0.981265823,-1.86,-3,-3.333333333,0
-6,-6,-6,4.105263158,1.469892769,1.497721519,1.38,0,-6,1
-6,6,1.384615385,1.247795164,2.298047842,0.340253165,-2.04,-4.8,-2,0
-6,-6,-6,2.00227596,-0.084135276,2.673417722,0.24,-2.4,-2,0
-6,-6,-6,0.035846373,0.186417377,-0.021265823,-2.1,-4.2,-3.333333333,0
-6,6,-1.615384615,-0.629871977,2.502612043,-0.215696203,-0.24,-2.4,-6,0
-6,6,0,-0.995163585,-0.298597745,-0.72,0,-4.8,-4.666666667,0
-6,-6,-6,2.893314367,-2.621391257,-2.059746835,-0.12,-3,-4.666666667,0
-6,6,-1.384615385,-1.012233286,3.152598295,-1.816708861,-2.28,-4.2,-4.666666667,0
6,-6,-6,-1.749644381,-1.341215287,2.147848101,0.84,-4.8,-3.333333333,1
-6,-6,-6,1.148790896,1.832829255,1.266835443,-0.12,0.6,-4.666666667,0
-6,-6,-6,3.753627312,-0.473467143,1.898734177,-0.78,-3.6,-4.666666667,1
-6,-6,-6,0.517211949,-0.674731922,1.045063291,-0.96,-4.8,-4.666666667,0
-6,-6,-6,-1.07027027,2.730272202,-0.367594937,-0.06,-4.2,-4.666666667,0
-6,6,5.538461538,1.128307255,-1.615067363,-1.847088608,0.66,-3.6,-3.333333333,0
-6,6,2.307692308,-3.350782361,0.829804784,1.768101266,0.54,-4.8,-4.666666667,0
-6,-6,-6,3.255192034,1.832829255,-1.58278481,-0.96,-2.4,-4.666666667,1
-6,-6,-6,2.220768137,-1.232334341,-2.181265823,0.96,-5.4,-6,0
-6,-6,-6,-2.080796586,0.35468793,1.86835443,1.32,-3,-6,0
-6,6,1.846153846,-1.261450925,-1.314819907,-0.416202532,1.08,-1.8,-4.666666667,0
-6,6,0.230769231,1.162446657,-0.885894968,1.640506329,-1.68,-2.4,-6,0
-6,-6,-6,-1.394594595,2.195765741,1.175696203,2.82,-4.8,-2,0
6,-6,-6,-0.40113798,-0.948583998,-2.238987342,-2.16,-3.6,-6,0
-6,-6,-6,2.381223329,0.357987352,-1.695189873,-0.54,-3.6,-4.666666667,0
-6,6,1.384615385,-3.258605974,0.595545779,-0.811139241,3.96,-4.2,-6,0
-6,-6,-6,-2.903556188,0.846301897,-0.853670886,-2.64,-3,-3.333333333,0
-6,6,2.307692308,0.496728307,2.466318394,0.528607595,-3.72,-3.6,-4.666666667,0
-6,-6,-6,-2.292460882,0.92548804,0.762531646,-1.26,-3,-4.666666667,1
-6,6,-2.076923077,-2.93428165,1.694253506,-0.966075949,-0.42,-1.8,-0.666666667,1
-6,6,-2.538461538,2.616785206,0.196315645,1.886582278,0,-4.2,-3.333333333,0
-6,6,1.384615385,0.26116643,2.878746219,0.182278481,-1.98,-3.6,0.666666667,0
6,-6,-6,0.26116643,-1.318119329,0.088101266,0.24,-0.6,-3.333333333,0
-6,-6,-6,-0.701564723,-1.516084685,-0.391898734,-3.72,-0.6,-2,0
-6,6,-1.615384615,-0.339687055,0.166620841,1.585822785,-6,-6,-4.666666667,0
-6,-6,-6,1.148790896,3.033819082,-1.436962025,1.68,-5.4,-6,0
-6,-6,-6,3.535135135,0.651635964,2.530632911,-1.26,-4.8,-3.333333333,1
-6,-6,-6,-0.056330014,-2.730272202,0.42835443,-1.38,-4.8,-3.333333333,0
-6,-6,-6,-0.00170697,0.090734122,-1.233417722,-0.54,-4.8,-3.333333333,0
6,-6,-6,2.756756757,1.328017597,-1.239493671,1.8,-4.2,-4.666666667,0
-6,-6,-6,-0.189473684,0.186417377,-2.369620253,-3.42,-4.2,-6,0
-6,-6,-6,-1.234139403,2.255155348,-1.196962025,0.48,-3.6,-4.666666667,0
-6,6,1.846153846,1.128307255,-1.311520484,0.519493671,1.5,-3.6,-0.666666667,0
-6,-6,-6,1.172688478,2.212262854,-1.181772152,2.64,-4.8,-0.666666667,0
-6,-6,-6,-2.121763869,-0.767115755,-0.297721519,0.3,-2.4,-3.333333333,0
-6,-6,-6,0.916642959,-0.62194116,2.144810127,-1.02,-4.2,-6,0
-6,-6,-6,-0.046088193,2.769865274,-0.458734177,-6,-6,-0.666666667,0
-6,-6,-6,1.189758179,-0.582348089,0.118481013,-0.36,-3,-6,0
-6,-6,-6,-1.852062589,2.347539181,-0.054683544,0.42,-3.6,-4.666666667,0
-6,-6,-6,-1.636984353,-0.008248557,-0.006075949,3.54,-4.8,-3.333333333,0
-6,-6,-6,-1.384352774,1.984602695,1.500759494,0.12,-4.8,-3.333333333,0
-6,-6,-6,-2.606543385,3.073412153,0.443544304,4.02,-4.2,-3.333333333,0
-6,-6,-6,3.453200569,2.146274402,1.728607595,0.18,-4.2,-4.666666667,1
-6,-6,-6,-0.421621622,1.921913665,-1.017721519,0.96,-4.8,-3.333333333,1
-6,-6,-6,3.811664296,1.76354138,2.873924051,-3,-4.2,-0.666666667,1
-6,6,-0.692307692,-1.886201991,1.516084685,-1.184810127,0.12,-4.2,-4.666666667,0
-6,-6,-6,0.285064011,0.76051691,0.814177215,-0.12,-4.2,-3.333333333,0
-6,-6,-6,0.315789474,1.671157547,-0.19443038,2.94,-3.6,-2,0
-6,-6,-6,-0.506970128,-1.242232609,-2.342278481,1.74,1.2,-4.666666667,0
-6,-6,-6,1.087339972,2.301347264,-0.179240506,0.54,-2.4,-3.333333333,0
-6,-6,-6,1.141963016,-6,-0.671392405,1.08,-2.4,-4.666666667,0
6,-6,-6,-0.592318634,4.116029695,-1.619240506,-4.74,-3.6,-4.666666667,0
-6,-6,-6,-0.913229018,-1.677756393,1.248607595,-0.84,-4.2,-3.333333333,1
-6,-6,-6,0.981507824,0.889194391,0.805063291,-0.12,-4.8,-6,0
-6,-6,-6,3.859459459,-0.196315645,0.543797468,-0.3,-4.8,-6,1
-6,6,3.230769231,-2.292460882,0.810008249,-2.163037975,2.04,-3.6,-6,0
-6,-6,-6,-2.67140825,2.591696453,-3.305316456,-1.8,-3,-4.666666667,0
-6,-6,-6,-0.315789474,2.611492989,1.980759494,1.98,-3,-6,0
-6,-6,-6,-0.66742532,-3.030519659,0.230886076,-1.62,-3,-4.666666667,0
-6,6,1.153846154,1.688193457,2.472917239,1.585822785,0.9,-5.4,-0.666666667,0
6,-6,-6,3.811664296,2.565301072,-1.345822785,0,-4.2,-4.666666667,1
-6,6,-1.615384615,-0.015362731,1.961506736,0.422278481,-1.32,-4.8,-6,0
-6,-6,-6,-2.514366999,1.242232609,-3.761012658,-0.12,-3,-6,0
-6,-6,-6,-0.609388336,2.565301072,0.987341772,2.4,-4.8,-6,0
-6,6,-1.615384615,-0.998577525,2.129777289,0.04556962,-3.54,-3.6,-4.666666667,0
-6,-6,-6,2.391465149,3.459444597,1.312405063,-0.6,1.8,-4.666666667,1
6,-6,-6,0.066571835,1.113555128,1.190886076,0.3,-3,-4.666666667,0
6,-6,-6,2.562162162,-0.968380533,-1.500759494,0,-3,-3.333333333,0
-6,-6,-6,-1.978378378,0.572449821,1.415696203,1.08,-3.6,-6,1
-6,-6,-6,-1.913513514,0.259004674,1.783291139,1.74,-1.8,-3.333333333,0
-6,-6,-6,2.2685633,1.459994501,2.16,-1.08,-4.2,0.666666667,1
-6,-6,-6,-0.421621622,2.225460544,1.585822785,-0.12,-3.6,3.333333333,0
-6,-6,-6,-0.503556188,0.86279901,0.322025316,-0.96,-3.6,-2,0
-6,-6,-6,-1.60625889,-0.407478691,-0.118481013,0.18,-3,-4.666666667,0
-6,-6,-6,-3.214224751,2.845751993,-1.722531646,-0.84,4.8,-4.666666667,0
-6,6,-1.384615385,1.090753912,0.588946934,0.57721519,-1.62,-5.4,-4.666666667,0
-6,-6,-6,-1.609672831,1.133351663,1.755949367,-2.22,-4.8,2,1
-6,-6,-6,1.964722617,0.922188617,0.397974684,-0.54,-3.6,-4.666666667,0
-6,-6,-6,0.216785206,-1.549078911,-1.373164557,0,-4.2,0.666666667,1
-6,6,2.307692308,-0.26458037,-0.615342315,-0.753417722,-1.2,-4.8,2,1
-6,-6,-6,2.589473684,-0.222711026,-0.397974684,-2.76,-3,-4.666666667,0
-6,6,0.923076923,0.274822191,0.05114105,1.139240506,0.96,-1.8,-6,0
-6,-6,-6,2.753342817,1.077261479,1.099746835,-1.26,-5.4,-2,1
-6,-6,-6,0.151920341,-2.776464119,-0.48,-0.96,-4.2,-4.666666667,0
-6,-6,-6,1.776955903,-0.661534232,0.592405063,-1.2,-3,-4.666666667,0
-6,6,-1.384615385,-0.954196302,3.13280176,-1.446075949,0.12,-2.4,-6,0
-6,-6,-6,2.019345661,2.934836404,0.662278481,2.34,-4.8,-4.666666667,1
-6,-6,-6,-2.213940256,1.040967831,-0.343291139,-1.26,-4.8,-3.333333333,0
-6,6,-0.923076923,-1.749644381,1.644762167,0.750379747,-2.16,1.2,-4.666666667,0
6,-6,-6,1.971550498,0.193016222,-2.284556962,-0.24,-4.8,-6,1
-6,6,2.076923077,0.735704125,-1.34451471,0.443544304,0.06,-3.6,-3.333333333,1
-6,-6,-6,-4.013086771,0.668133077,0.394936709,0.24,-3,-6,0
-6,-6,-6,1.261450925,1.430299698,-0.072911392,-1.8,-2.4,-4.666666667,0
-6,-6,-6,-0.827880512,-1.654660434,1.14835443,1.08,-3.6,-6,0
6,-6,-6,-1.005405405,1.215837228,1.169620253,0.9,-3,-4.666666667,0
-6,-6,-6,0.66059744,-1.09045917,0.820253165,-1.98,-4.8,-6,0
-6,-6,-6,1.131721195,1.087159747,1.531139241,1.8,-3,-4.666666667,0
-6,-6,-6,-1.367283073,0.875996701,0.349367089,-0.72,-4.2,3.333333333,1
-6,-6,-6,1.712091038,3.093208688,0.118481013,2.58,-4.2,-2,1
-6,-6,-6,-1.828165007,-0.483365411,-0.082025316,-0.18,-2.4,-4.666666667,0
-6,-6,-6,-0.766429587,1.407203739,2.305822785,-0.66,-3,-3.333333333,0
-6,-6,-6,1.305832148,0.348089084,1.370126582,-1.26,-3.6,-4.666666667,0
-6,-6,-6,0.650355619,-0.483365411,-2.952911392,0.48,-2.4,-4.666666667,0
-6,-6,-6,1.056614509,3.274676932,-1.184810127,0.6,-3,-2,0
-6,6,-3.230769231,0.418207681,-1.007973605,0.133670886,0.3,-4.2,-3.333333333,0
6,-6,-6,-1.824751067,-2.08028595,-1.506835443,2.22,-4.2,-2,1
-6,-6,-6,2.852347084,-0.219411603,0.756455696,1.2,-3,-2,0
6,-6,-6,-2.070554765,0.971679956,-1.865316456,2.28,-4.2,-3.333333333,1
-6,6,0.461538462,-0.097297297,-1.459994501,0.191392405,-1.02,-2.4,-4.666666667,0
6,-6,-6,-0.66059744,-1.697552928,0.297721519,-1.62,-3,-4.666666667,0
-6,6,-0.461538462,-1.626742532,-1.26862799,-0.197468354,0.96,-4.2,-4.666666667,0
-6,-6,-6,0.711806543,-0.384382733,-0.09721519,1.5,-4.2,-4.666666667,0
-6,-6,-6,1.780369844,3.984052791,-0.182278481,-2.7,-1.8,-4.666666667,1
-6,6,1.153846154,0.653769559,0.321693704,-1.351898734,1.92,-4.8,-3.333333333,0
-6,6,1.846153846,-4.467140825,-1.572174869,-0.884050633,1.98,-4.2,-4.666666667,0
-6,6,0.923076923,2.971834993,1.120153973,-1.29721519,-1.32,-4.8,-6,0
-6,-6,-6,1.210241821,2.337640913,0.859746835,1.38,-4.2,-6,0
-6,-6,-6,0.964438122,1.427000275,1.300253165,-0.24,-3,-4.666666667,0
-6,-6,-6,1.619914651,-1.793236184,2.788860759,2.7,-3.6,-2,0
-6,-6,-6,-1.937411095,0.186417377,-0.249113924,0.9,-4.2,-4.666666667,0
-6,-6,-6,3.084495021,1.430299698,0.826329114,-0.66,-1.2,-2,1
-6,-6,-6,-1.411664296,-0.971679956,1.184810127,-0.36,-4.2,-4.666666667,0
-6,-6,-6,-0.158748222,2.48611493,-3.21721519,3.72,-4.2,-4.666666667,0
-6,-6,-6,-0.179231863,2.390431674,-0.006075949,0.3,-4.8,-3.333333333,0
-6,-6,-6,0.093883357,-1.153148199,0.595443038,-0.06,-1.8,-4.666666667,0
-6,-6,-6,1.005405405,-0.892493814,-0.185316456,2.46,-3,-2,0
-6,6,1.153846154,1.947652916,0.054440473,0.282531646,1.8,-4.8,-6,0
-6,6,3,2.190042674,2.373934561,-2.090126582,-1.98,-4.2,0.666666667,0
-6,-6,-6,-4.101849218,3.525433049,-2.621772152,1.26,-4.2,-3.333333333,0
-6,6,2.538461538,-0.759601707,1.981303272,1.433924051,0.36,-4.2,-4.666666667,0
-6,-6,-6,-2.251493599,0.255705252,0.279493671,0.66,-4.2,-4.666666667,0
-6,-6,-6,0.694736842,0.120428925,1.594936709,-2.88,-2.4,-3.333333333,0
-6,-6,-6,-0.305547653,-1.265328568,0.401012658,1.08,-3.6,-6,0
-6,6,-0.230769231,-2.13541963,2.9051416,0.96,-1.74,-1.8,-3.333333333,0
-6,-6,-6,0.93029872,-1.021171295,1.458227848,2.76,-0.6,-4.666666667,0
-6,-6,-6,2.289046942,1.723948309,0.425316456,-2.4,-4.2,0.666666667,0
-6,-6,-6,-0.657183499,-1.374209513,0.90835443,1.32,-4.8,-3.333333333,0
-6,-6,-6,3.104978663,-0.780313445,2.740253165,2.28,-4.2,-2,1
-6,6,-0.692307692,0.213371266,1.130052241,-1.233417722,-0.12,-3.6,-4.666666667,0
-6,-6,-6,-3.06742532,0.397580423,1.032911392,0.06,-4.8,-6,0
-6,6,1.615384615,-0.995163585,-2.212262854,0.695696203,-4.26,-1.8,-6,0
-6,6,2.076923077,-2.227596017,0.872697278,-3.344810127,2.34,-4.8,-0.666666667,1
-6,-6,-6,-1.951066856,0.585647512,-4.380759494,0.9,-3,-4.666666667,0
-6,6,-0.923076923,0.745945946,-3.360461919,-2.330126582,3.36,1.2,-3.333333333,0
-6,6,1.384615385,1.179516358,0.341490239,1.476455696,0.48,-3.6,2,0
-6,6,0.461538462,1.520910384,3.429749794,0.167088608,-0.36,-2.4,-0.666666667,0
-6,-6,-6,-0.879089616,1.667858125,1.935189873,1.5,-2.4,-4.666666667,0
-6,6,1.846153846,-0.479658606,0.84960132,0.249113924,-0.48,-3.6,-6,0
-6,-6,-6,0.53428165,-0.476766566,0.57721519,2.4,-3,-2,0
6,-6,-6,-0.991749644,-1.106956283,1.248607595,1.5,-4.2,-2,0
-6,-6,-6,-2.26514936,-2.657684905,-0.917468354,-1.32,-1.8,-4.666666667,0
-6,-6,-6,-1.080512091,2.241957657,0.422278481,2.16,-4.2,-4.666666667,0
-6,6,3.692307692,2.497297297,-0.364586197,-2.825316456,0.72,-1.2,-4.666666667,0
-6,-6,-6,-3.074253201,1.311520484,-0.209620253,0.96,-4.2,-0.666666667,1
-6,-6,-6,1.33314367,0.918889194,-1.00556962,-0.36,-3,-2,0
-6,-6,-6,-0.575248933,2.010998075,1.528101266,-2.1,-3.6,-6,0
-6,6,0.461538462,-2.244665718,-1.33131702,1.209113924,-2.16,-4.2,-3.333333333,0
-6,-6,-6,-0.783499289,0.057739896,-1.38835443,0.3,-4.8,-4.666666667,0
-6,-6,-6,-1.029302987,0.503161947,2.946835443,0.3,-3.6,-6,0
-6,-6,-6,-2.814793741,0.585647512,0.264303797,-2.1,-3.6,-6,0
-6,-6,-6,1.401422475,0.196315645,-1.804556962,-1.02,-4.8,-6,0
-6,-6,-6,0.892745377,-0.895793236,-1.00556962,-0.6,-4.8,-4.666666667,0
-6,-6,-6,-1.001991465,1.427000275,0.990379747,-0.9,-4.8,-4.666666667,0
-6,-6,-6,3.309815078,1.42040143,-0.586329114,0.3,-4.2,-3.333333333,1
-6,-6,-6,-5.354765292,2.525708001,-2.670379747,2.88,-3.6,-4.666666667,0
-6,-6,-6,-0.100711238,0.38108331,-3.277974684,1.68,-3,-3.333333333,0
-6,-6,-6,0.493314367,-0.816607094,-0.486075949,2.4,-2.4,-6,0
-6,-6,-6,-1.541394026,0.866098433,0.215696203,3.36,-4.2,-2,0
-6,-6,-6,-0.592318634,0.20291449,0.67443038,2.1,-3.6,-0.666666667,1
-6,-6,-6,-0.315789474,1.793236184,0.246075949,3.36,-4.8,-4.666666667,0
-6,-6,-6,-1.585775249,0.691229035,1.078481013,1.74,-4.8,-3.333333333,0
-6,-6,-6,0.80398293,0.38108331,1.728607595,-1.8,0,-6,0
-6,-6,-6,0.319203414,1.68765466,-1.376202532,-0.54,-1.8,-6,0
-6,-6,-6,-0.011948791,0.513060214,-0.282531646,-0.18,-4.8,-3.333333333,0
-6,-6,-6,2.992318634,-0.988177069,0.637974684,0.42,-4.8,-3.333333333,0
-6,-6,-6,-2.784068279,2.713775089,0.18835443,-1.62,-4.2,-4.666666667,0
-6,-6,-6,0.466002845,1.225735496,-0.896202532,-1.74,-1.2,-2,0
-6,6,2.076923077,-1.971550498,-0.483365411,0.249113924,1.08,-4.8,-3.333333333,0
-6,-6,-6,1.240967283,0.249106406,4.699746835,-0.96,-3,-2,0
-6,-6,-6,1.578947368,0.169920264,2.576202532,1.44,-2.4,-3.333333333,0
-6,6,1.153846154,1.60625889,-0.044542205,-1.403544304,1.8,-3.6,-6,0
-6,6,-0.230769231,0.486486486,-2.152873247,-1.701265823,1.32,-4.8,-4.666666667,0
-6,-6,-6,3.279089616,1.82623041,0.38278481,-0.78,-4.8,-0.666666667,1
-6,6,0.692307692,0.67083926,2.849051416,-0.896202532,-0.96,-2.4,-2,0
-6,-6,-6,0.814224751,1.070662634,-0.021265823,-1.68,-3,-2,0
-6,-6,-6,-2.586059744,-0.275501787,0.62278481,0.06,-3.6,-6,0
-6,6,-1.153846154,-0.517211949,1.361011823,-2.232911392,-0.3,-5.4,-3.333333333,0
-6,6,0,-0.582076814,-0.704426725,0.631898734,-0.06,-4.2,-4.666666667,0
-6,-6,-6,-0.725462304,1.067363211,-0.592405063,1.2,-4.8,-2,1
-6,6,1.846153846,0.565007112,-1.733846577,-1.859240506,-2.22,1.2,-4.666666667,0
-6,-6,-6,4.415931721,0.20291449,1.151392405,-0.9,-3,-6,1
-6,6,2.769230769,0.588904694,-0.932086885,1.910886076,-1.56,-3,-3.333333333,0
-6,-6,-6,-3.524893314,0.730822106,-2.418227848,-2.04,-4.2,-4.666666667,0
-6,6,3.230769231,-2.408534851,5.260929337,-0.966075949,-2.22,-4.2,-3.333333333,0
-6,-6,-6,0.162162162,-1.555677756,-0.814177215,0,-4.2,-3.333333333,0
-6,6,0.692307692,1.32972973,4.370085235,2.512405063,2.58,-4.8,-6,0
-6,-6,-6,-3.036699858,-2.433324168,0.206582278,1.92,-4.2,-4.666666667,0
-6,-6,-6,-1.510668563,-0.232609293,-0.404050633,-1.26,-4.8,0.666666667,1
-6,-6,-6,-1.377524893,1.822930987,-2.406075949,4.5,-3.6,-6,0
-6,-6,-6,-0.049502134,2.383832829,-0.641012658,-2.46,-4.2,2,0
-6,-6,-6,0.961024182,0.328292549,-1.974683544,1.26,-3.6,-2,0
-6,-6,-6,2.039829303,-1.304921639,3.621265823,1.5,-3,-6,0
-6,-6,-6,-0.640113798,2.476216662,-0.364556962,1.26,-4.8,-3.333333333,0
6,-6,-6,-2.179800853,1.3577124,1.38835443,0,-1.8,-2,0
6,-6,-6,2.067140825,-0.958482266,-1.130126582,0.72,-1.2,-2,0
-6,-6,-6,-0.414793741,3.350563651,1.962531646,-0.84,-0.6,-6,0
-6,6,0.692307692,1.292176387,-0.196315645,0.294683544,-0.66,-4.2,-4.666666667,0
-6,6,0.923076923,-1.104409673,-0.390981578,-2.11443038,-0.36,-3.6,-2,0
-6,-6,-6,-3.32688478,0.539455595,1.549367089,1.26,-3.6,-4.666666667,0
-6,-6,-6,-2.685064011,1.52268353,1.291139241,0.36,-4.2,-4.666666667,0
-6,-6,-6,-2.787482219,-1.130052241,0.486075949,0.06,-4.8,-6,0
-6,-6,-6,1.725746799,3.050316195,1.373164557,-1.08,-4.2,-3.333333333,1
-6,-6,-6,-1.432147937,-0.76051691,-0.24,0.3,-4.8,-4.666666667,0
-6,6,0.230769231,0.496728307,2.215562277,0.552911392,0.36,-3.6,-4.666666667,0
-6,6,2.307692308,4.067709815,-0.53285675,-0.252151899,-0.12,-3,-2,0
-6,-6,-6,0.329445235,0.315094858,-1.625316456,0,0.6,-3.333333333,0
-6,-6,-6,0.12802276,0.331591971,-0.972151899,1.2,-3.6,-6,0
-6,-6,-6,-0.605974395,0.859499588,-0.215696203,0.06,0,-6,0
-6,-6,-6,-0.093883357,0.282100632,2.810126582,0.24,-4.8,-6,0
-6,6,1.384615385,-1.418492176,0.991476492,-0.90835443,-1.08,-3,-4.666666667,0
-6,6,1.384615385,-1.725746799,1.618366786,-0.167088608,1.56,-0.6,-2,0
-6,-6,-6,0.687908962,1.489689304,3.514936709,1.92,-5.4,-3.333333333,0
-6,6,-3,1.312660028,-0.021446247,-0.713924051,0.18,-4.8,-6,0
-6,-6,-6,1.548221906,1.809733297,1.664810127,-0.3,-5.4,-6,0
-6,6,0,-1.493598862,-0.282100632,0.182278481,0.96,-3,-4.666666667,0
-6,-6,-6,-0.619630156,0.542755018,5.08556962,-0.54,-3.6,-4.666666667,0
-6,6,0.923076923,-2.234423898,0.018146824,-0.416202532,0.6,-1.2,-3.333333333,0
6,-6,-6,-0.486486486,0.364586197,-0.887088608,0.72,1.8,-6,0
-6,6,0.461538462,-0.13485064,1.941710201,1.458227848,0.36,-1.8,-4.666666667,0
-6,6,1.384615385,1.20341394,-0.882595546,1.133164557,0.84,-3,-4.666666667,0
-6,-6,-6,-1.244381223,0.344789662,-1.412658228,-0.42,-4.2,3.333333333,1
-6,-6,-6,3.955049787,1.295023371,0.963037975,2.4,-0.6,-3.333333333,1
-6,-6,-6,-1.254623044,-1.615067363,2.263291139,1.26,-5.4,-6,0
-6,-6,-6,2.015931721,0.572449821,-1.042025316,0,-5.4,-0.666666667,0
-6,-6,-6,0.40455192,0.645037119,2.026329114,-0.72,-5.4,-4.666666667,0
-6,-6,-6,-0.544523471,0.932086885,-0.680506329,1.86,-1.8,-3.333333333,0
-6,6,1.615384615,0.046088193,0.400879846,1.698227848,-2.88,-3,-4.666666667,0
-6,-6,-6,-1.974964438,-0.707726148,1.14835443,0.84,0,-6,0
-6,6,-1.153846154,2.452916074,2.456420126,-1.181772152,0.48,-2.4,-3.333333333,0
-6,-6,-6,-0.199715505,-1.436898543,-1.667848101,-0.9,-1.8,-4.666666667,0
-6,-6,-6,0.315789474,0.720923838,-0.820253165,2.46,-4.2,-2,0
-6,6,-2.076923077,0.995163585,0.631839428,0.67443038,0.78,-3,-6,0
-6,6,-0.461538462,1.698435277,0.004949134,2.229873418,-0.36,-4.8,-2,0
-6,-6,-6,-0.206543385,-1.334616442,1.686075949,0.3,-4.2,-0.666666667,1
-6,-6,-6,2.169559033,1.370910091,1.637468354,0.36,-2.4,-6,0
-6,-6,-6,-2.13200569,0.529557327,2.643037975,1.02,-4.8,-0.666666667,1
-6,-6,-6,-0.472830725,1.591971405,-1.479493671,0.12,0.6,-2,0
-6,6,-2.307692308,-1.449217639,0.12702777,-1.093670886,-2.64,-3.6,-3.333333333,0
-6,6,-0.230769231,-0.172403983,-2.373934561,-0.966075949,-0.78,-5.4,-2,0
-6,-6,-6,0.476244666,-0.84960132,1.412658228,-1.02,-4.2,0.666666667,0
-6,-6,-6,5.003129445,1.601869673,1.336708861,-1.32,-3,-3.333333333,1
-6,-6,-6,-1.753058321,4.587847127,-1.224303797,0.24,-3.6,-3.333333333,0
-6,-6,-6,-0.984921764,-2.228759967,-2.521518987,0.84,-3,-2,0
-6,-6,-6,0.575248933,0.810008249,2.603544304,0.48,-4.2,-4.666666667,0
-6,6,2.307692308,-2.712375533,-0.074237009,-0.947848101,0.18,-4.8,-4.666666667,0
-6,-6,-6,-1.497012802,-0.470167721,0.255189873,2.82,-3,-2,0
-6,-6,-6,-0.974679943,-0.219411603,-1.859240506,1.98,-4.2,-3.333333333,0
-6,-6,-6,-1.114651494,1.905416552,0.735189873,-1.74,-3,-3.333333333,0
-6,-6,-6,3.572688478,-0.080835854,-1.424810127,3.12,-2.4,0.666666667,0
-6,6,1.153846154,2.097866287,1.031069563,-0.145822785,0.42,-3.6,-4.666666667,0
-6,-6,-6,0.288477952,-0.008248557,-1.643544304,1.68,-3.6,-3.333333333,0
-6,-6,-6,-2.275391181,0.173219687,0.580253165,0,-3.6,-2,0
-6,-6,-6,-1.285348506,-0.780313445,0.552911392,0.18,-4.8,0.666666667,1
-6,-6,-6,0.377240398,0.84960132,-0.075949367,-0.72,-3.6,-2,0
-6,-6,-6,-0.694736842,3.598020346,0.938734177,2.34,-3,-4.666666667,0
-6,-6,-6,2.374395448,-1.945009623,0.938734177,-0.9,-3.6,-0.666666667,0
6,-6,-6,1.029302987,3.152598295,0.136708861,0.6,-4.8,-6,1
-6,-6,-6,1.073684211,1.064063789,-0.136708861,1.14,-3.6,-4.666666667,0
-6,6,-2.769230769,-0.827880512,2.205664009,0.069873418,0.42,-3,-3.333333333,0
-6,-6,-6,1.575533428,3.178993676,2.752405063,-1.74,-3,-6,1
-6,-6,-6,0.486486486,2.136376134,3.241518987,-0.3,-3.6,-4.666666667,0
-6,-6,-6,1.537980085,-0.846301897,-0.29164557,0.3,-3.6,-3.333333333,0
